id,code,name,category_code,price,image,tax,cost,tax_method,quantity,barcode_symbology,type,details,alert_quantity
1102,380053600281,ZN281,8,50,,0,1,1,0,ean13,standard,2 VESTIDO ESTAMPA 8,2
1103,450853600029,ZN29,8,30,,0,1,1,0,ean13,standard,2 VESTIDO 8,2
1104,390053600298,ZN298,8,60,,0,1,1,1,ean13,standard,VESTIDO LONGO ESTAMPA FLORESTAL,2
1105,460853600030,ZN30,8,35,,0,1,1,62,ean13,standard,2 VESTIDO BORDADO 8,2
1106,340853600031,ZN31,8,25,,0,1,1,0,ean13,standard,2 VESTIDO ESTAMPADO SM PLUS 8,2
1107,460853600033,ZN33,8,30,,0,1,1,8,ean13,standard,2 VESTIDO GUIPIR 8,2
1108,240083600338,ZN338,8,30,,0,1,1,2,ean13,standard,1 BLUSA ESTAMPA DIFERENTE GOLA V 8,2
1109,460853600035,ZN35,8,30,,0,1,1,0,ean13,standard,VESTIDO GUIPIR,2
1110,220093600364,ZN364,8,50,,0,1,1,226,ean13,standard,1 BLUSA ESTAMPA 8,2
1111,230093600365,ZN365,8,50,,0,1,1,123,ean13,standard,1 BLUSA ESTAMPA 8,2
1112,205093600366,ZN366,8,35,,0,1,1,98,ean13,standard,1 BLUSA ESTAMPA 8,2
1113,255093600367,ZN367,8,50,,0,1,1,134,ean13,standard,1 BLUSA ESTAMPA 8,2
1114,265093600368,ZN368,8,50,,0,1,1,117,ean13,standard,1 BLUSA ESTAMPA 8,2
1115,270093600369,ZN369,8,50,,0,1,1,54,ean13,standard,1 BLUSA ESTAMPA 8,2
1116,460853600037,ZN37,8,30,,0,1,1,49,ean13,standard,2 VESTIDO GUIPIR 8,2
1117,250093600370,ZN370,8,50,,0,1,1,205,ean13,standard,1 BLUSA ESTAMPA 8,2
1118,270093600371,ZN371,8,50,,0,1,1,165,ean13,standard,1 BLUSA ESTAMPA 8,2
1119,270093600372,ZN372,8,50,,0,1,1,108,ean13,standard,1 BLUSA ESTAMPA 8,2
1120,230103600373,ZN373,8,45,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
1121,280093600374,ZN374,8,55,,0,1,1,-1,ean13,standard,1 BLUSA LISA 8,2
1122,270093600375,ZN375,8,55,,0,1,1,108,ean13,standard,1 BLUSA LISA 8,2
1123,270093600376,ZN376,8,35,,0,1,1,41,ean13,standard,1 BLUSA 8,2
1124,230093600377,ZN377,8,50,,0,1,1,72,ean13,standard,1 BLUSA 8,2
1125,230103600378,ZN378,8,50,,0,1,1,2,ean13,standard,1 BLUSA 8,2
1126,235103600379,ZN379,8,50,,0,1,1,57,ean13,standard,1 BLUSA 8,2
1127,460853600038,ZN38,8,30,,0,1,1,6,ean13,standard,2 VESTIDO GUIPIR 8,2
1128,230103600380,ZN380,8,45,,0,1,1,40,ean13,standard,1 BLUSA 8,2
1129,230103600381,ZN381,8,35,,0,1,1,111,ean13,standard,1 BLUSA 8,2
1130,230103600382,ZN382,8,45,,0,1,1,0,ean13,standard,1 BLUSA 8,2
1131,230103600383,ZN383,8,45,,0,1,1,92,ean13,standard,1 BLUSA 8,2
1132,265103600384,ZN384,8,50,,0,1,1,0,ean13,standard,1 BLUSA 8,2
1133,290103600385,ZN385,8,50,,0,1,1,48,ean13,standard,1 BLUSA 8,2
1134,250103600386,ZN386,8,45,,0,1,1,38,ean13,standard,1 BLUSA 8,2
1135,240103600387,ZN387,8,45,,0,1,1,0,ean13,standard,1 BLUSA 8,2
1136,280103600388,ZN388,8,50,,0,1,1,164,ean13,standard,1 BLUSA 8,2
1137,275103600389,ZN389,8,50,,0,1,1,24,ean13,standard,1 BLUSA LISA 8,2
1138,460853600039,ZN39,8,30,,0,1,1,117,ean13,standard,2 VESTIDO GUIPIR 8,2
1139,265103600390,ZN390,8,50,,0,1,1,37,ean13,standard,1 BLUSA 8,2
1140,250103600391,ZN391,8,45,,0,1,1,0,ean13,standard,1 BLUSA 8,2
1141,280103600392,ZN392,8,50,,0,1,1,66,ean13,standard,1 BLUSA ESTAMPA 8,2
1142,280103600393,ZN393,8,50,,0,1,1,48,ean13,standard,1 BLUSA ESTAMPA 8,2
1143,280103600394,ZN394,8,50,,0,1,1,43,ean13,standard,1 BLUSA ESTAMPA 8,2
1144,260103600395,ZN395,8,50,,0,1,1,39,ean13,standard,1 BLUSA ESTAMPA 8,2
1145,220103600396,ZN396,8,45,,0,1,1,185,ean13,standard,1 BLUSA ESTAMPA 8,2
1146,290113600397,ZN397,8,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 8,2
1147,265113600398,ZN398,8,50,,0,1,1,135,ean13,standard,1 BLUSA ESTAMPA 8,2
1148,460853600040,ZN40,8,30,,0,1,1,26,ean13,standard,2 VESTIDO GUIPIR 8,2
1149,245103600400,ZN400,8,45,,0,1,1,133,ean13,standard,1 BLUSA ESTAMPA 8,2
1150,215103600401,ZN401,8,45,,0,1,1,64,ean13,standard,1 BLUSA ESTAMPA 8,2
1151,230103600402,ZN402,8,45,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
1152,290103600403,ZN403,8,50,,0,1,1,112,ean13,standard,1 BLUSA ESTAMPA 8,2
1153,280103600404,ZN404,8,50,,0,1,1,48,ean13,standard,1 BLUSA ESTAMPA 8,2
1154,260103600406,ZN406,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
1155,250103600407,ZN407,8,45,,0,1,1,131,ean13,standard,1 BLUSA ESTAMPA 8,2
1156,280103600408,ZN408,8,50,,0,1,1,82,ean13,standard,1 BLUSA ESTAMPA 8,2
1157,230103600409,ZN409,8,45,,0,1,1,122,ean13,standard,1 BLUSA ESTAMPA 8,2
1158,460853600041,ZN41,8,30,,0,1,1,118,ean13,standard,2 VESTIDO GUIPIR 8,2
1159,245103600410,ZN410,7,45,,0,1,1,48,ean13,standard,1 BLUSA ESTAMPA 7,2
1160,265103600411,ZN411,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
1161,270103600412,ZN412,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
1162,460113600414,ZN414,8,90,,0,1,1,5,ean13,standard,1 VESTIDO ESTAMPA 8,2
1163,390103600415,ZN415,8,85,,0,1,1,35,ean13,standard,1 VESTIDO 8,2
1164,250103600417,ZN417,7,50,,0,1,1,93,ean13,standard,1 BLUSA  7,2
1165,240103600418,ZN418,7,45,,0,1,1,70,ean13,standard,1 BLUSA  7,2
1166,230103600419,ZN419,7,45,,0,1,1,112,ean13,standard,1 BLUSA  7,2
1167,460853600042,ZN42,8,30,,0,1,1,16,ean13,standard,2 VESTIDO GUIPIR 8,2
1168,290103600420,ZN420,7,50,,0,1,1,154,ean13,standard,1 BLUSA LISA 7,2
1169,275103600421,ZN421,8,50,,0,1,1,140,ean13,standard,1 BLUSA ESTAMPA 8,2
1170,280103600422,ZN422,7,50,,0,1,1,122,ean13,standard,1 BLUSA LISA  7,2
1171,260113600424,ZN424,7,50,,0,1,1,182,ean13,standard,1 BLUSA LISA 7,2
1172,230103600426,ZN426,8,45,,0,1,1,41,ean13,standard,1 BLUSA ESTAMPA 8,2
1173,230103600428,ZN428,8,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 8,2
1174,460853600043,ZN43,8,30,,0,1,1,15,ean13,standard,2 VESTIDO GUIPIR 8,2
1175,420113600430,ZN430,8,85,,0,1,1,9,ean13,standard,1 VESTIDO ESTAMPA 8,2
1176,270113600432,ZN432,7,50,,0,1,1,130,ean13,standard,1 BLUSA LISA 7,2
1177,405103600434,ZN434,7,80,,0,1,1,96,ean13,standard,1 VESTIDO ESTAMPA 7,2
1178,280103600435,ZN435,7,50,,0,1,1,36,ean13,standard,1 BLUSA LISA 7,2
1179,280103600436,ZN436,8,50,,0,1,1,13,ean13,standard,1 BLUSA ESTAMPA 8,2
1180,220103600437,ZN437,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPA 8,2
1181,275103600438,ZN438,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
1182,230103600439,ZN439,8,45,,0,1,1,32,ean13,standard,1 BLUSA ESTAMPA 8,2
1183,280103600440,ZN440,8,50,,0,1,1,44,ean13,standard,1 BLUSA ESTAMPA 8,2
1184,230103600441,ZN441,8,45,,0,1,1,115,ean13,standard,1 BLUSA ESTAMPA 8,2
1185,190113600442,ZN442,7,50,,0,1,1,130,ean13,standard,1 BLUSA ESTAMPA 7,2
1186,195113600443,ZN443,7,50,,0,1,1,136,ean13,standard,1 BLUSA ESTAMPA 7,2
1187,270113600444,ZN444,7,50,,0,1,1,115,ean13,standard,1 BLUSA ESTAMPA 7,2
1188,420113600445,ZN445,8,85,,0,1,1,0,ean13,standard,1 VESTIDO MANGA LONGA 8,2
1189,290113600446,ZN446,8,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 8,2
1190,290113600447,ZN447,8,55,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 8,2
1191,270113600448,ZN448,7,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 7,2
1192,280113600449,ZN449,7,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 7,2
1193,290113600453,ZN453,8,50,,0,1,1,48,ean13,standard,1 BLUSA LISA 8,2
1194,300113600454,ZN454,8,50,,0,1,1,17,ean13,standard,1 BLUSA LISA 8,2
1195,285113600455,ZN455,8,50,,0,1,1,125,ean13,standard,1 BLUSA ESTAMPA 8,2
1196,280113600456,ZN456,8,50,,0,1,1,20,ean13,standard,1 BLUSA 8,2
1197,290113600457,ZN457,7,55,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
1198,285113600459,ZN459,8,50,,0,1,1,109,ean13,standard,1 BLUSA ESTAMPA 8,2
1199,460853600046,ZN46,8,35,,0,1,1,18,ean13,standard,2 VESTIDO BORDADO 8,2
1200,290113600460,ZN460,8,50,,0,1,1,118,ean13,standard,1 BLUSA LISA 8,2
1201,440113600463,ZN463,8,90,,0,1,1,5,ean13,standard,1 VESTIDO ESTAMPA 8,2
1202,280113600464,ZN464,7,50,,0,1,1,-1,ean13,standard,1 BLUSA LISA 7,2
1203,290113600465,ZN465,7,50,,0,1,1,3,ean13,standard,1 BLUSA LISA 7,2
1204,190113600466,ZN466,7,45,,0,1,1,174,ean13,standard,1 BLUSA 7,2
1205,280113600467,ZN467,7,50,,0,1,1,59,ean13,standard,1 BLUSA LISA 7,2
1206,290113600468,ZN468,8,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 8,2
1207,230113600469,ZN469,7,45,,0,1,1,63,ean13,standard,1 BLUSA 7,2
1208,460853600047,ZN47,8,35,,0,1,1,60,ean13,standard,2 VESTIDO BORDADO 8,2
1209,215113600471,ZN471,7,45,,0,1,1,325,ean13,standard,1 BLUSA ESTAMPA 7,2
1210,220113600473,ZN473,8,45,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 8,2
1211,430113600474,ZN474,8,85,,0,1,1,53,ean13,standard,1 VESTIDO ESTAMPA 8,2
1212,460113600475,ZN475,7,85,,0,1,1,51,ean13,standard,1 VESTIDO ESTAMPA 7,2
1213,285113600476,ZN476,7,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 7,2
1214,260113600477,ZN477,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
1215,260113600478,ZN478,7,50,,0,1,1,145,ean13,standard,1 BLUSA LISA 7,2
1216,300113600479,ZN479,8,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 8,2
1217,480853600048,ZN48,8,30,,0,1,1,64,ean13,standard,2 VESTIDO GUIPIR 8,2
1218,290113600480,ZN480,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
1219,305113600481,ZN481,7,50,,0,1,1,78,ean13,standard,1 BLUSA LISA 7,2
1220,290113600482,ZN482,7,50,,0,1,1,82,ean13,standard,1 BLUSA LISA 7,2
1221,260113600483,ZN483,7,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 7,2
1222,270113600484,ZN484,7,50,,0,1,1,48,ean13,standard,1 BLUSA LISA 7,2
1223,410123600486,ZN486,7,85,,0,1,1,37,ean13,standard,1 VESTIDO LISO 7,2
1224,290123600487,ZN487,7,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 7,2
1225,300123600488,ZN488,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPADA 8,2
1226,450853600049,ZN49,8,30,,0,1,1,6,ean13,standard,2 VESTIDO GUIPIR 8,2
1227,270113600490,ZN490,7,50,,0,1,1,57,ean13,standard,1 BLUSA ESTAMPA 7,2
1228,280113600492,ZN492,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
1229,280113600493,ZN493,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
1230,385123600494,ZN494,7,75,,0,1,1,0,ean13,standard,1 VESTIDO ESTAMPADO 7,2
1231,250113600495,ZN495,7,50,,0,1,1,0,ean13,standard,1 BLUSA MANGA LONGA 7,2
1232,250113600496,ZN496,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
1233,255113600497,ZN497,8,50,,0,1,1,21,ean13,standard,1 BLUSA LISA 8,2
1234,200113600498,ZN498,7,45,,0,1,1,182,ean13,standard,1 BLUSA 7,2
1235,290113600499,ZN499,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
1236,460853600050,ZN50,8,35,,0,1,1,1,ean13,standard,2 VESTIDO BORDADO 8,2
1237,290113600500,ZN500,8,50,,0,1,1,0,ean13,standard,1 BLUSA ESTAMPADA 8,2
1238,400123600501,ZN501,8,90,,0,1,1,0,ean13,standard,1 VESTIDO LISO 8,2
1239,290123600502,ZN502,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
1240,270123600503,ZN503,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
1241,380123600504,ZN504,8,80,,0,1,1,0,ean13,standard,1 VESTIDO ESTAMPADO 8,2
1242,260123600505,ZN505,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
1243,275013600506,ZN506,7,50,,0,1,1,0,ean13,standard,1 BLUSA LISA 7,2
1244,460093600051,ZN51,8,35,,0,1,1,0,ean13,standard,2 VESTIDO GUIPIR 8,2
1245,460083600052,ZN52,8,30,,0,1,1,23,ean13,standard,2 VESTIDO GUIPIR 8,2
1246,402053600521,ZN521,8,60,,0,1,1,9,ean13,standard,2 VESTIDO ESTAMPADO ALCA FINA 8,2
1247,225063600524,ZN524,8,40,,0,1,1,15,ean13,standard,2 BLUSA LISA CIGANINHA 8,2
1248,220063600525,ZN525,8,40,,0,1,1,4,ean13,standard,2 BLUSA LISA OMBRO VAZADO MANGA CURTA 8,2
1249,206063600526,ZN526,7,40,,0,1,1,0,ean13,standard,2 BLUSA CORTE V MANGA CURTA FLARE 7,2
1250,322063600527,ZN527,8,65,,0,1,1,8,ean13,standard,2 VESTIDO LISO OMBRO A OMBRO 8,2
1251,460083600053,ZN53,8,30,,0,1,1,13,ean13,standard,2 VESTIDO GUIPIR 8,2
1252,171063600530,ZN530,7,30,,0,1,1,20,ean13,standard,2 BLUSA LISA MANGA CURTA BOTOES PEROLA 7,2
1253,165063600531,ZN531,7,25,,0,1,1,34,ean13,standard,2 BLUSA LISA REGATA 7,2
1254,172063600533,ZN533,7,20,,0,1,1,46,ean13,standard,2 BLUSA LISA REGATA 7,2
1255,270063600534,ZN534,7,40,,0,1,1,66,ean13,standard,2 VESTIDO ALCINHA 7,2
1256,295063600536,ZN536,7,60,,0,1,1,5,ean13,standard,2 MACAQUINHO LISO ALCA FINA DUPLA 7,2
1257,230063600542,ZN542,8,30,,0,1,1,73,ean13,standard,2 BLUSA OMBRO VAZADO 8,2
1258,210063600544,ZN544,8,35,,0,1,1,56,ean13,standard,2 BLUSA DECOTE V DETALHE COM NO 8,2
1259,330063600559,ZN559,7,65,,0,1,1,15,ean13,standard,2 VESTIDO LISO 7,2
1260,460083600056,ZN56,8,30,,0,1,1,7,ean13,standard,2 VESTIDO GUIPIR 8,2
1261,224063600564,ZN564,8,30,,0,1,1,82,ean13,standard,2 BLUSA LISA MANGA CURTA 8,2
1262,232063600566,ZN566,8,40,,0,1,1,54,ean13,standard,2 BLUSA LISA MANGA CURTA 8,2
1263,460083600057,ZN57,8,30,,0,1,1,174,ean13,standard,2 VESTIDO GUIPIR 8,2
1264,357073600572,ZN572,8,75,,0,1,1,24,ean13,standard,2 VESTIDO LISO ALCA DUPLA 8,2
1265,390073600573,ZN573,8,75,,0,1,1,28,ean13,standard,2 VESTIDO LISO 8,2
1266,196073600574,ZN574,8,35,,0,1,1,92,ean13,standard,2 BLUSA LISA OMBRO VAZADO 8,2
1267,232073600575,ZN575,8,30,,0,1,1,70,ean13,standard,2 BLUSA LISA OMBRO ALTERNADO 8,2
1268,242073600576,ZN576,8,35,,0,1,1,70,ean13,standard,2 BLUSA LISA MANGA CURTA 8,2
1269,460853600058,ZN58,8,35,,0,1,1,61,ean13,standard,2 VESTIDO BORDADO 8,2
1270,460853600059,ZN59,8,40,,0,1,1,32,ean13,standard,2 VESTIDO BORDADO 8,2
1271,460853600060,ZN60,8,35,,0,1,1,14,ean13,standard,2 VESTIDO BORDADO MC PLUS 8,2
1272,340853600065,ZN65,8,25,,0,1,1,1,ean13,standard,VESTIDO ESTAMPADO SM PLUS,2
1273,460853600066,ZN66,8,30,,0,1,1,18,ean13,standard,2 VESTIDO GUIPIR 8,2
1274,460853600067,ZN67,8,30,,0,1,1,8,ean13,standard,2 VESTIDO GUIPIR 8,2
1275,460853600068,ZN68,8,30,,0,1,1,28,ean13,standard,2 VESTIDO GUIPIR 8,2
1276,460853600069,ZN69,8,30,,0,1,1,18,ean13,standard,2 VESTIDO GUIPIR 8,2
1277,470853600070,ZN70,8,30,,0,1,1,46,ean13,standard,2 VESTIDO GUIPIR 8,2
1278,460853600071,ZN71,8,30,,0,1,1,36,ean13,standard,2 VESTIDO GUIPIR 8,2
1279,460853600072,ZN72,8,30,,0,1,1,37,ean13,standard,2 VESTIDO GUIPIR 8,2
1280,470853600073,ZN73,8,30,,0,1,1,77,ean13,standard,2 VESTIDO GUIPIR 8,2
1281,460853600075,ZN75,8,30,,0,1,1,37,ean13,standard,2 VESTIDO GUIPIR 8,2
1282,460083600076,ZN76,8,30,,0,1,1,20,ean13,standard,2 VESTIDO GUIPIR 8,2
1283,460083600077,ZN77,8,30,,0,1,1,25,ean13,standard,2 VESTIDO GUIPIR 8,2
1284,435083600078,ZN78,8,35,,0,1,1,20,ean13,standard,2 VESTIDO BORDADO 8,2
1285,460083600079,ZN79,8,35,,0,1,1,23,ean13,standard,2 VESTIDO BORDADO  8,2
1286,430063600080,ZN80,8,35,,0,1,1,57,ean13,standard,2 VESTIDO BORDADO 8,2
1287,460853600081,ZN81,8,35,,0,1,1,51,ean13,standard,2 VESTIDO DE RENDA CM PLUS 8,2
1288,460083600082,ZN82,8,30,,0,1,1,52,ean13,standard,2 VESTIDO GUIPIR 8,2
1289,460853600085,ZN85,8,30,,0,1,1,0,ean13,standard,2 VESTIDO GUIPIR 8,2
1290,480853600087,ZN87,8,30,,0,1,1,2,ean13,standard,2 VESTIDO GUIPIR 8,2
1291,480853600088,ZN88,8,30,,0,1,1,11,ean13,standard,2 VESTIDO GUIPIR 8,2
1292,480853600089,ZN89,8,30,,0,1,1,30,ean13,standard,2 VESTIDO GUIPIR 8,2
1293,460853600090,ZN90,8,30,,0,1,1,45,ean13,standard,2 VESTIDO GUIPIR 8,2
1294,460853600091,ZN91,8,30,,0,1,1,15,ean13,standard,2 VESTIDO GUIPIR 8,2
1295,460853600092,ZN92,8,35,,0,1,1,33,ean13,standard,2 VESTIDO GUIPIR 8,2
1296,480853600093,ZN93,8,30,,0,1,1,77,ean13,standard,2 VESTIDO GUIPIR 8,2
1297,460853600095,ZN95,8,30,,0,1,1,6,ean13,standard,2 VESTIDO GUIPIR 8,2
1298,460853600096,ZN96,8,30,,0,1,1,65,ean13,standard,2 VESTIDO GUIPIR 8,2
1299,460853600097,ZN97,8,30,,0,1,1,25,ean13,standard,2 VESTIDO GUIPIR 8,2
1300,460853600098,ZN98,8,35,,0,1,1,61,ean13,standard,2 VESTIDO BORDADO 8,2
1301,460853600099,ZN99,8,35,,0,1,1,51,ean13,standard,2 VESTIDO BORDADO 8,2
1302,265108000001,ZP01,7,50,,0,1,1,34,ean13,standard,1 BLUSA ESTAMPA 7,2
1303,450854000001,ZQ01,8,35,,0,1,1,23,ean13,standard,2 VESTIDO BORDADO 8,2
1304,470853800001,ZY01,8,30,,0,1,1,14,ean13,standard,2 VESTIDO GUIPIR 8,2
